trans_id,trans_sales_amt,customer_name,category
13207,490778,VCX,854
23384,228787,HVS,1226
38894,410115,EMH,1241
22044,91299,QJG,1216
62583,480959,GEL,1046
47966,59850,EZO,161
19347,352489,XHL,1500
64886,117588,PEI,27
41226,110527,ELO,22
61340,450086,VUW,976
12441,333487,JAD,727
33916,194700,TUV,1283
43471,159423,IUF,1360
22509,398298,QIF,623
7094,427033,NXR,112
25405,289835,QEV,2
50657,36148,BVN,589
17576,115007,MRY,93
41345,463675,ATH,1135
59282,124609,ZTL,467
1333,107114,VOY,262
48773,326785,JIW,568
15591,162143,DAI,1038
62093,262151,OYE,332
22086,299055,ALD,450
61314,388864,SHN,699
37916,473081,VHX,897
22415,429779,ETU,645
958,251583,LTB,1028
33677,395378,XPX,836
20958,120695,RPN,549
23464,230969,VVK,306
12529,290063,SEG,693
32991,457145,YFC,762
15400,295591,OVZ,602
36966,390535,KJL,200
47609,82693,KTU,867
25522,251893,AOC,152
27119,249876,BPH,699
48102,169516,NJH,848
31678,496022,ONA,332
104,293780,UUH,1334
46522,479760,TOK,724
12211,288072,YCS,858
39434,192225,NDW,1202
55503,230635,TUR,578
24422,445214,XYM,526
31126,352747,JWZ,698
53353,275622,BCW,1086
1425,278554,FGJ,786
1309,247869,JYZ,925
29449,446745,VSN,70
58986,245966,YPY,437
35705,305862,QAK,818
33806,478662,TRQ,769
57420,482802,EJH,886
21079,250887,EJG,716
38779,313211,TKA,420
33458,111167,LVI,229
56060,32861,PMV,636
5728,52828,BKJ,962
16527,226000,QPC,143
17881,162891,EAC,884
44997,455080,HUG,1054
52172,39665,QWT,1356
10813,128236,CEL,1046
49323,200598,EAQ,1495
7886,341760,KUG,349
14613,314617,DLB,548
32057,266911,NVZ,1124
58933,428435,IVI,1138
22969,97960,NSR,38
61884,390594,GVN,947
58991,279585,HXZ,450
60501,66605,RGH,1029
40128,491310,EYU,591
20164,106160,KMW,32
6652,38497,OFF,70
42342,248791,TNU,1453
55072,122150,NOJ,544
47479,334898,MTQ,358
46982,341091,FBD,303
30826,378457,UWT,1338
50389,233536,ZPY,1440
37492,118081,ZLR,884
18152,272087,UOQ,320
2037,44628,AST,1199
15814,101878,FOO,1118
23168,154473,WCS,1237
29814,155610,DNV,880
7202,305328,YRU,1020
31107,428225,BLJ,1197
4873,126256,KZK,1028
41001,44887,XGW,757
40009,414298,EAY,24
53754,424898,XUH,817
26648,91141,PWK,796
61460,235031,ECZ,879
34952,434039,VZV,409
60417,267104,WIK,1331
36940,337729,BGV,1359
17611,376286,NXM,122
22066,393372,YDA,1314
28099,307135,ENK,958
21571,377943,VIT,342
52035,272307,TOQ,1021
63088,342230,HZA,891
16335,155200,LTX,1433
19285,26058,ZIQ,294
23836,164956,WVY,227
26296,82423,BTH,5
25029,397989,JVV,925
57754,351976,PJD,1058
55389,213312,ZWA,504
15830,318326,DYH,360
4865,278985,NGR,764
14125,37460,OTN,1454
14513,327497,DMH,1288
14991,86291,SDY,942
48921,283196,PZS,717
40324,256909,LSH,36
29003,27552,NRS,409
23336,417061,IMY,984
50850,391880,XHK,370
13860,271070,SRW,1389
23116,442446,NBP,38
64281,109446,OVT,1253
3500,54213,ZDR,393
11831,447771,AXA,148
3079,96257,UUL,816
27012,426804,SDV,803
1139,198954,FAO,1231
49500,182127,TAC,1468
47995,36305,KAJ,1083
47823,173961,SBX,900
53619,317614,UGB,142
53672,94270,LWO,281
44346,192497,ZKL,485
25823,442143,OFQ,727
36147,474070,KOI,1294
16900,496750,YOA,559
26847,471278,ZXX,1069
171,76853,KBS,573
33305,480391,EWV,953
15410,363154,SFA,1122
19888,174251,UZD,248
47567,453350,QIC,1463
53782,292201,UPT,137
16897,28795,JRZ,1209
31762,322966,NWR,941
42750,71404,GUF,957
49061,181292,UTD,1129
5415,128696,NOI,1384
26799,132616,ZOF,393
29716,458843,ORG,1482
18165,403768,UBE,1134
52416,337181,PJR,1197
43112,57129,MKE,58
49425,19111,YQQ,53
28417,13322,YYZ,65
53769,35204,VTS,303
20970,46086,UZE,502
21839,117836,MUZ,1448
21905,433327,IFI,834
50410,215348,MJD,1029
53116,181945,RCJ,1450
59368,19903,YEW,753
16121,335503,EVE,997
32071,341620,JVK,615
14196,130771,BOR,168
2498,57558,WUQ,85
50170,431746,KWV,1427
36628,145075,ATP,1448
6682,447671,RPP,447
41099,495353,KHQ,226
11055,394068,MEF,1187
7348,68209,ETA,238
12079,7675,YQZ,388
44947,354568,KRV,1077
4175,454682,TEP,1046
6064,86208,TET,927
44564,172497,VYG,630
27676,146962,UFJ,1118
14779,498150,EOF,355
25658,199289,QUX,1453
41429,160826,XEU,143
51886,34123,XXC,1424
56844,302480,HIU,792
43403,177164,OAZ,447
2030,346918,RQO,906
35050,83290,LXC,189
1178,331700,QKJ,522
22209,179207,CTM,330
31210,42626,PSU,495
60472,110377,QXC,90
7292,348543,RJJ,1283
47139,323661,QVH,37
542,318269,UBV,499
21543,267677,BGC,945
38403,153909,HMM,1419
58356,490286,NTP,1237
16936,167997,QYC,723
19454,280098,NCD,176
26396,450096,MER,131
18784,462100,VPE,1100
14982,419275,JMA,363
6606,190735,URV,1488
56187,439828,CAQ,1340
37993,63492,EPZ,1412
5540,224157,MJW,157
43009,327906,JWP,1131
37261,280062,JMC,154
36038,185387,YRN,1320
541,184116,CUM,458
456,470658,TRT,775
29475,371532,XBE,305
59848,182966,MLN,944
47432,406582,FPO,413
25195,265354,APN,326
39635,497354,LRX,1009
62641,12764,ZZM,688
16511,124932,LNK,797
31167,237804,TSJ,1175
20452,210548,LVD,85
44863,170086,HXY,1192
22748,349015,XVR,21
9384,228022,FWT,915
46203,264816,PXC,39
54737,428964,MAA,76
5016,302053,SWR,1027
44028,198965,ECR,1285
37520,253425,YWD,681
35211,227793,MMD,149
33144,271271,EFN,1023
62147,28101,RQS,336
34338,322645,IUX,779
54370,310095,FGR,1100
22370,186547,GEG,717
5263,445379,CUB,1412
22649,210925,PGC,180
11452,366375,AQG,1102
50069,179371,VIG,540
16965,235730,LSA,547
14685,415512,ZJT,62
54909,336952,GGG,623
43288,69723,OAH,1374
32670,476788,STC,36
58457,263966,CDI,693
28680,181931,NGO,949
43095,106814,IGR,184
37524,460144,JUP,139
24092,4160,FGM,163
20094,491751,EHR,1136
3893,124253,IAA,823
3844,331947,AKT,855
31881,450433,HUV,1298
42733,483348,BDR,612
12039,190751,IEF,715
50197,243065,WAR,286
638,499264,MRS,1143
797,17696,MRY,1253
9982,255761,VDO,769
9124,140541,YUV,65
20200,13866,MDH,740
37511,282815,IJG,1291
10073,152597,QOO,1198
12152,470639,BYU,729
8772,235493,HAL,340
53448,265344,ZML,255
46746,233919,CDX,220
48822,195826,IQW,1324
29381,313101,JOA,1080
61144,471192,DAC,118
15663,205190,ATR,1008
37345,34604,YRD,1333
42070,173716,WCQ,45
59009,11823,FHU,211
26491,65538,EPA,242
24799,222058,UZK,1266
26762,427766,TBL,1318
63257,224868,XQK,1422
2383,14040,EOE,304
13526,78675,OCC,875
60978,481639,TDG,1067
61512,288878,JAZ,59
11099,240722,AWZ,1474
5678,452415,NFS,525
27369,436367,PAY,999
43074,215062,CUZ,117
7489,8012,DAG,871
4389,237626,UXS,1298
762,261085,SHV,66
13736,97992,INL,908
20822,129262,TSR,1498
57639,222226,MHJ,917
64592,376907,CIT,210
44549,46064,KMF,743
51015,429154,OVS,221
10362,5342,UAI,562
44389,180541,PPG,1257
36835,312495,ZQY,1419
38183,367852,FIP,773
46098,324076,GXA,176
55735,412985,MTT,299
12857,291054,ASE,487
13391,74847,WCI,258
40457,41607,KWG,789
5062,450379,UYT,1170
44641,383636,FBS,517
44905,163778,HTE,18
53087,310406,TEW,902
52547,383506,IIZ,893
12987,369819,CBF,590
33950,495197,BPR,1388
12930,277723,RBZ,261
18712,244681,MKD,1364
59298,53109,YTL,1247
3464,218150,EIQ,1125
31261,361859,OUF,831
41987,274593,DBZ,418
33621,11868,DUL,711
38147,11953,PCC,699
32996,152239,ZNW,179
32892,415044,EPM,389
20262,29840,APO,1096
27918,156504,HDL,784
8534,379825,WEG,451
63921,184278,SOQ,1416
29912,233370,RET,182
6077,475422,ZVR,2
30540,65518,CZZ,1409
12312,176624,PUN,768
43024,248060,ZIN,261
61694,196321,LZQ,1445
40532,295515,CVF,1153
28538,154658,MXB,1063
27238,387853,AGO,170
43767,214006,RND,242
22490,456830,YGH,619
61116,239790,IXR,1159
11440,152975,NUC,444
64656,13547,YQU,1149
34403,15865,NKF,857
63828,277259,HWP,1340
42855,239128,YYZ,787
32228,102442,NEV,1255
36202,196635,NFV,571
22895,362369,BFJ,1246
36193,331674,FXO,762
10086,30361,WNH,1186
49367,153322,ZVH,1307
44755,424352,XJX,524
41404,27992,EWD,70
49484,430991,DGB,358
64036,164101,ZZI,1197
9691,478757,NCL,315
29102,372258,RNL,1233
59221,171377,DEG,30
64509,237755,UPP,697
816,369690,LNW,162
33020,4589,FCQ,1091
38073,197648,OBY,662
18199,96546,LXT,1288
9504,395809,QCF,491
15721,172990,ZJT,775
15031,420972,HGO,675
55408,412663,XPI,284
57870,259941,NRA,1453
51487,233669,TJT,25
2884,304167,KRW,826
9398,229992,ISX,1346
24565,41037,EBS,157
18834,105020,CIR,510
45405,20795,QVL,317
62212,302011,LYG,661
12046,323036,DOS,1221
12111,199385,LWK,1029
47071,175487,IDM,991
54037,224535,JBI,1093
49868,304361,TMZ,1149
21807,271427,WLJ,18
12921,251636,SFA,692
3534,168474,GMU,1328
19515,136315,OAI,432
24670,418307,PUW,1092
49595,374641,PFD,77
61333,22912,XOA,752
6600,431902,DEC,123
11359,163023,SPY,1421
33070,168836,OUP,559
21783,74491,ZTP,539
22749,368107,KMP,560
40802,169207,VLI,639
40580,460751,NWL,628
53522,400337,ZGR,1363
29347,421928,CFP,1457
1285,2140,RKP,1067
53180,75350,QQA,471
10728,447167,MAT,284
48412,310022,GCX,821
8768,127899,SEF,547
4398,484320,AZT,235
49188,176750,ZFP,363
31525,252528,FNV,1278
9956,363803,URC,1025
47659,407302,UCW,439
18893,45724,YHL,1139
10414,99235,WHD,776
33419,468302,IXF,910
7636,348624,VNA,47
42413,157292,LFR,1165
47917,136793,FTR,1171
62157,477212,DOQ,860
45065,441247,UBT,1280
44645,117102,HDE,946
42553,209017,SBA,534
37502,106758,XGI,503
21355,280290,XFY,717
50126,164033,JBL,190
31148,138645,OKW,1100
39860,216203,UQF,633
54287,71668,VGZ,968
19838,494826,MTB,1238
2704,128919,SRN,215
37226,429809,EVR,1106
22176,259836,NCK,1114
33212,492589,JKS,1344
55761,390318,SZG,964
25443,222449,HRX,1410
19353,195959,UCB,71
17496,249754,UZZ,304
5282,71429,BWT,1306
63936,279081,GOV,145
19461,237047,DBK,1274
24066,181357,DYK,259
51679,436602,RDM,484
37160,405025,KWF,1323
39863,297154,QSE,636
48471,115174,XGM,922
25254,305673,PHX,133
33556,244976,UII,418
43127,159529,BKL,166
40702,453833,GSS,1499
15454,181617,GQP,1495
43600,485914,MVO,249
35428,149318,FWA,1078
61271,182885,AIW,1351
7316,165282,LUD,1463
33517,263044,AHC,700
32649,337432,VDH,1414
50703,321580,JBM,293
23999,442725,YMU,1205
62588,34363,MMY,1096
8589,267991,KLL,971
13866,18326,XLF,174
61419,105722,DCD,1440
6944,153786,ODR,945
56432,310153,YIF,1029
27704,455603,AER,1280
32900,485252,TNT,399
30445,404768,SDH,578
29530,118172,RBV,1120
64371,162912,BQC,781
23916,78915,LID,507
19421,361104,WGK,1115
44477,130090,OUR,162
39015,262112,OPJ,966
50664,458099,BCD,1164
32292,449364,FSX,187
52532,113103,DUJ,1437
16746,284315,ITW,599
678,47373,IPE,250
36157,380446,UQA,38
43116,217925,OKA,646
27378,233377,ZBA,297
50967,49073,VJI,1281
10558,215052,DVY,1303
23724,104229,DDJ,524
55306,492700,UFJ,448
25854,398962,TXP,967
22736,128337,TMG,865
32177,138799,IZC,53
16335,225785,ZFB,11
27202,210873,FBS,11
25354,330707,DVA,1189
414,399255,WBW,1043
50928,199730,BJQ,472
8990,497343,TZJ,1401
47121,442283,SLP,53
42925,12790,ECF,403
29282,112713,DPN,740
24644,486157,YNL,683
59765,104424,FKE,157
10183,333065,VOG,79
56344,213265,YWT,745
2855,125469,NOD,65
59475,200558,ADC,657
29127,203291,PWN,1254
61384,168185,XIE,1484
49111,14731,XFQ,803
53765,1992,HJD,880
49715,224370,RCN,128
53914,496177,ZTY,1266
22287,319276,RNM,165
3112,16446,TTY,639
36768,10425,SXM,744
34783,87410,VMD,74
22536,360158,AMV,361
10439,446685,AGZ,184
30939,476047,DUH,1353
37456,165214,NSZ,323
21333,307580,OSH,720
17245,220216,PKJ,65
47911,16118,FYE,907
38756,183651,LRJ,755
36497,151437,MHR,80
56701,484753,BBO,1498
7306,31597,VDL,135
4671,477017,XSF,419
40340,469066,VYI,1154
59130,6455,CIO,1268
9244,103041,QBJ,971
56057,398806,RQS,288
19744,404051,GGG,1074
44447,264650,LBO,543
60789,274573,MUD,1229
36820,419958,ZVS,950
47886,271162,POM,674
37743,133700,OWU,1167
8378,454816,EJK,699
32843,374599,RQM,1426
23998,404138,LVF,93
48530,387103,VZG,143
28505,399127,DBP,536
52037,1864,HAQ,911
19094,490684,LJX,396
44171,245583,WPP,192
29818,8553,XDW,1358
40548,91796,NIM,78
9189,136266,KQT,767
11468,366677,HBT,685
10662,447691,VCF,370
8474,115631,XTG,634
38227,113694,SYT,667
24109,338031,JXL,1159
5068,194951,RHV,49
9310,260634,BSY,975
34275,457286,BIG,738
61134,137876,GOB,1273
51730,144847,XIL,747
42762,461805,UKC,1145
52645,338943,DOZ,936
9852,393677,LYO,543
59159,487595,JMA,45
25860,384515,ADM,1303
6873,366490,XCO,1179
13721,158025,GQF,363
8467,453631,TBG,1136
22605,314191,POI,545
1638,141689,NIR,802
64746,99275,EPT,204
47323,372933,EZM,446
62385,49318,KSL,1430
13447,28134,LTO,302
10083,347999,RCT,1192
38170,306922,VWX,72
63376,350021,VVT,87
31407,170288,PWH,648
19171,486137,SVH,585
30375,291389,QZJ,541
61636,271693,TCE,88
25099,427054,QOV,270
45175,418981,QOL,1354
55730,433330,HNC,973
44101,251505,QXR,825
13027,211108,GUG,524
39823,51826,ZRH,1171
26800,147236,SQU,46
55374,68388,GVX,653
61541,61728,JZX,188
19262,246769,VGZ,1002
48593,476910,IID,1114
46114,243359,AUW,442
3480,115238,ENR,1020
15483,476420,TVR,1
62577,295554,RJZ,374
20279,306179,PDG,548
50029,183874,RUS,269
10967,487600,DSZ,1179
38522,78074,PHO,491
17327,73693,RGF,841
598,462922,FKD,141
49317,459340,NXY,106
46752,232237,TBY,253
1855,488961,YHT,599
9033,375443,WUR,1281
33461,291163,MBM,380
48409,469644,DTX,1261
40497,234123,RTH,1117
28672,239062,FTN,486
15729,42726,ILV,1468
22896,292200,QFR,1152
59327,458925,NVT,489
29844,495329,TJY,255
49687,154667,OGJ,1328
17006,445245,BHP,157
9883,458446,OYM,891
19268,242645,YXW,923
38627,116544,LSI,441
60631,285237,ZOL,175
27960,205399,KNC,754
18890,325282,OEC,1210
32799,471341,TWG,510
3941,478418,EUE,110
51185,118872,QWH,1094
25000,172953,OER,316
49854,28136,BTN,748
30034,454129,AUY,1148
38248,39497,DEV,1053
50824,441637,LCW,13
21779,54205,MQF,1214
28717,168598,FHC,662
41363,393870,OCN,1324
6080,319556,UUX,1391
35610,193943,KNY,237
55386,494711,FZS,1186
10152,267587,EOB,976
48935,131169,NRN,531
61106,497725,NIT,1145
39412,137613,MCM,84
51529,314119,ETO,922
45723,174266,WBB,687
3923,317401,JCE,496
44265,320790,LVM,799
22611,426741,HVO,703
11257,46713,OHZ,1
28265,377653,ZYK,244
49674,480587,HOZ,134
10901,478887,SME,1055
26791,244488,FTX,1057
38247,258207,RDK,1077
55371,406109,WBC,473
55039,202310,PUT,1052
33905,376437,JUZ,758
37985,19812,HZE,1014
49352,163584,LHQ,428
639,218253,PYJ,617
10688,45784,ARI,286
5510,245823,JVX,1190
12412,403190,PMB,333
2583,178243,GIZ,1440
18249,100864,KLY,257
35512,131210,GGX,492
6767,330941,SYM,268
3609,132829,XEV,1116
12000,446810,MED,839
17291,234032,VZB,1269
54606,235989,IMC,725
46400,105811,ZOD,684
27741,447683,CQK,1340
39019,446389,IXB,404
19283,192146,QYK,577
10109,151102,DJD,944
10693,183192,RFR,156
42677,131692,LWD,297
17858,24709,BTO,737
7346,19174,VGQ,787
28646,180501,GOM,254
21652,4067,QQY,536
64515,57920,JHQ,1020
23566,298312,NAA,107
487,436911,MIO,1371
43859,241824,DSZ,708
51115,79561,APC,618
62564,180894,ZJL,729
38878,269294,POG,588
21181,422233,ECH,1426
61565,314680,DWI,66
13251,140609,JMJ,799
24445,36905,SUJ,487
22905,251397,LZB,866
27546,18206,GBF,750
17261,389388,QWH,1087
42373,273508,LFQ,1337
22256,324665,PWX,147
17823,58130,ZWQ,1483
3400,392697,SGS,471
57434,471539,WGD,1035
31455,302312,LSU,38
13497,441098,ZRP,577
63660,321536,JJF,1364
26197,25322,IJU,179
51240,279223,TEB,141
16409,104287,DAN,96
4488,120429,LYS,1189
2303,412756,IAW,478
34562,10773,LXU,314
5690,35281,WZV,42
36689,297349,DVC,1432
5921,298289,SWR,212
19235,362977,XOF,102
54281,342128,KKP,660
31323,402987,BMM,1169
58910,239420,KZV,255
17954,451993,HEO,134
57022,84924,FCE,955
47885,338937,KVN,1345
4018,233933,UMB,140
15577,159885,CAD,652
55602,19826,KQI,1206
28492,379142,XKG,1410
11318,94833,JTZ,604
26277,285509,NNI,1349
40277,448066,EMQ,1217
2520,358796,NTR,107
38435,399004,DPJ,689
60396,20879,XOA,524
41167,254122,QXA,779
11217,473516,JOT,740
40580,67632,GFJ,895
39035,329247,QGP,1262
43605,91823,EDL,1009
48176,316841,UPJ,851
27435,37748,UPC,69
6520,26332,PPX,962
38723,78852,ZAA,1046
41870,443278,CDL,534
6265,126327,FAA,1244
15385,25161,SQI,1422
19807,494751,RCB,868
1156,36532,EMB,1416
8854,252675,JFH,1308
38676,365455,ODQ,132
26629,413049,ZJN,1438
58697,224906,MFO,606
9729,157536,WIY,380
14474,114786,DHJ,495
13507,218688,XHU,442
46441,265615,GDR,1347
30888,193933,IWJ,305
41628,126553,LCE,381
63820,218873,KNJ,505
34562,46951,MJG,1017
43913,370892,ELW,196
48521,2421,JHS,241
48939,14175,VKT,581
15483,25517,YZE,375
34596,109257,UFO,983
33197,304458,TDR,30
9877,139814,CLV,371
64982,169306,KYW,534
3922,482820,ZME,968
51271,107661,XAB,38
39358,77205,FBO,1485
25833,472470,SUX,29
14385,476376,FNM,407
28850,463350,WKS,1334
11119,390942,ZUL,1076
49012,335771,VEK,302
55607,311837,RWU,547
469,270030,OXH,282
58452,368063,EMF,589
31933,451916,XLD,508
3322,410922,WGP,257
6605,57039,JGQ,824
11962,145645,HSR,726
62051,413576,AVM,730
42404,16829,VWO,533
40052,487401,SPE,639
26258,6816,FQN,1076
26868,256570,RYQ,25
10855,127149,RTP,1319
41928,322280,CPZ,1237
41352,83138,LUB,452
37482,498842,DDF,864
60543,321303,KFK,1036
49655,5576,VSJ,925
17531,321688,RHL,1024
6631,432214,LYN,1325
40541,464537,LPC,755
38470,385038,UBL,872
7922,485644,XFC,1270
53979,354920,AYD,667
45611,58655,CBP,515
15308,214673,DDU,586
16748,67071,UAN,945
18312,435667,IWI,922
52300,125557,XFO,246
6452,311091,FSN,364
45788,400707,WBQ,559
54278,301250,LPB,739
17705,21157,XCL,1049
56130,355553,FUV,836
17511,145587,AOK,1406
49891,318074,OTL,1176
54924,214992,KWX,37
49451,258005,SPK,611
49231,285055,QDA,168
42440,381826,UUW,486
14154,73313,HXW,1054
14829,73043,ECJ,1333
58829,331019,IWO,77
59616,223959,EOY,1373
27791,76070,PAF,1212
32692,274150,VXL,64
59330,288557,IQJ,916
43214,98873,PWK,1370
40038,369668,HKO,973
9116,293851,OLE,1446
45342,220162,ZGY,645
60878,137790,CEP,462
45401,496034,LRZ,451
5582,419271,IFR,454
6440,243438,XCR,1003
1738,98882,UPU,318
32242,124604,FVV,868
4887,386511,LGE,1259
48416,225907,BTA,864
25256,299140,IKM,150
52490,392202,SOU,29
33242,377264,LXA,384
27257,60482,SOT,412
58845,401993,TEF,59
48246,443839,POP,1055
44189,286922,QON,1321
15282,60348,NXC,1148
1673,439424,RIE,325
63857,299002,YVQ,816
24494,254130,QKH,1144
40581,129455,NAE,51
23040,280605,QIJ,1254
26521,64504,CJF,613
12276,190821,DSC,536
38544,185527,KWD,909
28458,400821,UVB,352
30344,407675,DZD,1005
16625,499841,CWA,655
43333,356903,EOP,733
59369,17598,XAS,1268
46011,495063,WHG,1122
25815,45335,XNS,1383
38308,216820,EBD,1024
5196,359344,YTJ,753
35897,18860,OSV,132
491,314962,PNN,1465
56131,359092,FIM,1429
53953,412117,MIQ,1285
27187,359097,XSB,405
39373,212214,VZO,580
41846,252562,XGS,197
30096,396583,QFN,1016
45240,98980,JKF,248
7202,453537,MEI,66
57759,44188,CIE,597
17777,477297,YVU,1278
48183,375386,CGJ,390
34440,151232,QTH,1191
54127,116048,DLF,690
16001,216882,DUE,367
36037,151153,UDA,1141
58354,49803,TYH,1379
51172,96935,DTV,332
51280,346498,FTF,934
63892,234254,VWK,1221
64926,487459,HNR,1411
19445,482642,ILY,1324
55245,351019,HZY,923
1892,422915,PQN,63
5280,316770,URZ,636
18119,42856,MZD,1461
19821,425981,ADA,1310
28992,36695,CCD,902
32500,486795,JJU,729
8412,264548,IEX,1259
14191,448941,CCF,1448
22320,219367,XSB,572
30988,227158,SHH,912
30573,408235,GFR,184
40077,215229,VMV,841
37690,66205,OPP,1206
12375,149015,OXR,1001
2030,161386,SRH,796
62263,62604,DPI,775
16026,215495,NWL,12
28215,216461,APY,1170
54333,449319,HOH,957
28278,198604,UMO,1220
27935,141638,AYN,1441
32638,461801,DXH,585
26429,183354,GMF,471
22220,259031,QAF,429
36622,28878,YHS,853
59514,153243,PXF,1200
21778,32881,DVO,1227
44824,239472,TFA,1014
12345,171310,EGL,630
22803,476373,XTN,481
64542,394257,HHB,1175
38639,333222,ZHY,1387
62379,115459,QSN,647
23653,64592,IER,233
8525,431242,KDM,419
13856,477825,CWK,992
18084,112432,BMG,786
53658,126886,FKN,18
15614,137772,VNR,427
52344,189117,KZY,75
43496,271349,QOY,314
45108,98653,FHH,103
17961,251558,UAX,181
51661,370763,ALR,1225
38764,116618,BPU,1076
14983,47387,ZZZ,271
14946,49250,WEZ,1131
35585,420130,LFQ,1129
9302,253905,TEW,1240
15748,24498,JTG,727
46913,191022,UGF,500
7271,37718,GXB,484
19991,455727,IYK,379
18418,489006,YKN,270
12143,297803,YVU,661
30302,265947,PKA,187
50651,395443,JTB,227
47826,192853,ZUO,1333
14708,295795,WEX,1256
53927,426648,EZC,647
52992,223932,QRA,418
1660,267806,WZM,1321
47180,468312,CEY,1153
21191,343250,PYP,1093
58556,142864,WNS,485
56406,99290,DZR,693
23026,137422,BPH,1251
33608,182535,HFK,14
11507,347556,INC,1201
12315,216834,ZIZ,1111
52302,262722,SSW,1175
62628,239590,IMT,1327
62196,179604,UTQ,1080
43361,274778,WNP,1346
31430,44798,VJZ,1038
40985,153508,KSO,450
17970,373124,NAI,1445
47964,171801,JFG,1127
12178,312595,LBC,518
47387,195077,OUU,581
1712,436668,GCB,283
52713,390148,XSL,1436
5950,197486,KTU,1447
7571,466766,NAG,616
52758,397091,UQW,1225
20506,119300,WRN,1057
50002,44210,XRH,1172
57724,74340,YCX,506
28474,464570,RQF,1207
22366,104560,SVF,937
63886,160263,BRL,1365
894,56884,ALM,729
55275,168753,BMM,928
59347,164091,ZGH,1494
21361,172934,YVB,87
59434,395255,RFT,1457
5478,274308,UTC,1364
38904,203116,JJF,977
4731,115710,LYB,489
20300,211753,FZY,372
60140,291856,RRW,866
39718,148928,NQP,207
2659,204016,RDO,36
3921,368653,OBM,308
2839,79188,QEN,940
48040,41861,TUZ,430
48861,83241,SWE,1457
5483,69231,GDG,649
13200,288922,QWH,1220
58287,28954,QCV,123
49237,210498,RHP,1466
56090,60781,BYH,529
9306,386667,LGQ,770
7198,192409,LOU,747
13678,361223,LAB,167
11363,109921,JGD,984
64882,237704,TRU,889
25198,379856,HHI,530
25560,71249,KVB,1400
11757,331065,AAI,115
11791,241032,MWH,72
57208,241049,KBF,808
3993,304994,LRW,1340
7190,167686,MLA,1038
10313,425113,TAM,1196
15926,361145,EPP,6
39299,393262,CVV,1298
24187,190268,NPQ,1045
14045,328786,IGY,542
55886,89552,IDY,668
30488,278595,EOL,176
17222,175813,RNE,972
15537,65316,ESV,1302
45525,439504,MHL,183
53826,452786,DCF,167
37584,262073,URG,1436
20138,467324,YSR,647
7846,289728,HMV,1441
15750,402466,OMN,1263
59498,65712,RKW,290
11645,37014,HRY,861
27850,499635,SEJ,733
1760,294200,CHJ,949
33249,33373,NQD,564
57809,111197,NUZ,268
51693,155635,CIJ,15
63406,436355,PHX,942
12119,146186,YCM,699
47071,67279,YGY,1155
49091,296554,UWO,1123
19921,474218,SUF,1221
15490,420262,UPD,927
60082,146024,SNZ,107
14997,450271,CDD,1499
32193,37865,DDP,177
40369,74501,WKX,432
31026,380682,ASP,746
3502,488115,BGC,931
32642,258049,JAM,692
14759,63430,XTP,267
16634,384254,HCO,858
2638,95656,BFP,896
42592,96172,FJZ,1382
9046,440542,NNS,1207
27124,319994,QVR,1260
6124,86825,SFW,838
26120,393774,ZCA,1365
20869,147474,XDC,139
8792,409604,ITH,22
5739,311829,JNQ,787
43459,452693,SPX,1373
64733,450130,HRD,997
2814,366226,QAI,1098
34735,479098,SDD,1445
16166,432278,ENK,1022
5975,111348,JMO,284
40681,452110,DFK,1206
9455,344800,SNX,1104
49393,221119,TNY,526
63912,324805,FKC,604
46499,101922,WTK,445
57769,425424,QXL,973
34491,251756,WSI,1387
35882,408888,NBM,589
31892,456907,ZRA,827
20900,415676,FGT,398
40829,11593,CUV,779
46213,136399,HLN,1222
43362,311637,CAL,1496
32853,250646,IGT,1026
50319,419844,ZVO,973
55898,450049,EWT,1248
46248,72813,PBE,294
35268,447065,JMM,1389
4487,377123,NSD,1423
56774,495621,BUP,1406
40989,257478,RBQ,784
24444,283978,DDT,919
44680,225553,KTV,894
25533,266249,XVR,877
55579,456743,ANT,1113
24277,189344,UOD,6
14342,451192,VLQ,770
7545,294844,XPJ,715
21699,184278,SNJ,514
14137,341809,IJK,157
9418,368554,DEE,801
32915,387284,YAR,232
3029,353954,NVY,942
43,27014,WVO,1443
45195,269001,PHO,861
21380,72559,TDP,500
6959,94290,ECY,267
33117,439724,NGL,1334
17996,438400,VGS,708
2006,476416,SIF,323
29569,376880,BHL,964
9378,390312,PZX,747
15721,275991,GGP,180
16620,36061,UIQ,318
33534,427093,WLR,1144
6507,191628,CVT,446
52596,466250,MZJ,310
32605,481167,UFR,658
53242,487148,BCR,4
54769,96674,HRW,399
44476,198951,WGG,874
45204,53512,JRE,19
4343,330205,QBB,337
24087,445282,QXZ,906
9982,254530,MBZ,995
53199,71900,KER,55
34047,244799,UVK,1108
58894,36539,KSZ,1356
6110,286162,FIB,643
39435,236511,BJA,1472
7855,258481,EUL,205
18295,354637,IDX,1039
33773,168809,TRZ,479
48015,412415,VCU,1203
7582,403818,SNO,1236
61377,279562,OVU,1000
50963,364871,PXV,148
23293,132047,ETK,799
17168,408621,RMX,1002
1796,495354,ZQN,220
53558,58494,YLF,810
34240,451550,PIK,754
19951,304652,OYO,994
60366,338385,FGR,186
60807,74397,UPB,1219
42159,214454,MLK,858
16945,411744,WDL,1351
15455,117731,PIV,862
36077,486415,LNL,576
